year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,6,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",50.00,17.00,4.92,1.00,6.33,0.00,4.75,8.00,0.00,906.00,263.00,27.00,361.00,0.00,255.00
2015,6,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4110.00,1202.00,340.34,44.71,375.34,0.00,441.62,104.00,20.00,88408.00,21984.00,4763.00,26234.00,0.00,35427.00
2015,6,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",356.00,103.00,16.47,5.23,66.71,0.00,14.59,5.00,1.00,6440.00,833.00,311.00,4596.00,0.00,700.00
2015,6,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",180.00,42.00,8.71,3.39,20.85,0.00,9.05,0.00,2.00,2741.00,612.00,78.00,1772.00,0.00,279.00
2015,6,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",500.00,181.00,60.99,18.55,43.90,0.00,57.56,10.00,2.00,13614.00,4721.00,1841.00,3211.00,0.00,3841.00
2015,5,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",339.00,73.00,16.15,3.41,31.18,0.00,22.26,3.00,1.00,4650.00,687.00,243.00,2060.00,0.00,1660.00
2015,5,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,6.00,2.81,0.00,1.29,0.00,1.90,0.00,0.00,177.00,64.00,0.00,24.00,0.00,89.00
2015,5,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",543.00,84.00,27.80,2.72,28.26,0.00,25.22,5.00,1.00,6390.00,1627.00,156.00,2675.00,0.00,1932.00
2015,5,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",465.00,64.00,17.73,3.57,30.89,0.00,11.81,2.00,5.00,5119.00,949.00,966.00,2256.00,0.00,948.00
2015,5,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2808.00,458.00,58.86,2.21,210.62,0.00,186.31,69.00,9.00,34837.00,6235.00,158.00,15370.00,0.00,13074.00
2015,5,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3994.00,706.00,216.74,32.42,194.76,0.00,262.07,33.00,17.00,50411.00,13561.00,2965.00,13961.00,0.00,19924.00
2015,5,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",373.00,60.00,24.12,1.63,23.98,0.58,9.68,1.00,2.00,2911.00,1198.00,65.00,1161.00,25.00,462.00
2015,5,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",171.00,21.00,5.24,0.45,4.65,0.00,10.66,0.00,2.00,1407.00,384.00,35.00,433.00,0.00,555.00
2015,5,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",508.00,101.00,42.65,9.65,12.65,0.00,36.05,10.00,7.00,7148.00,3170.00,639.00,1291.00,0.00,2048.00
2015,4,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",360.00,79.00,21.29,5.97,19.11,0.00,32.62,1.00,1.00,4838.00,1017.00,410.00,1280.00,0.00,2131.00
2015,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,6.00,1.67,0.00,1.92,0.00,2.41,0.00,1.00,304.00,81.00,0.00,89.00,0.00,134.00
2015,4,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",592.00,110.00,33.54,1.94,37.05,1.03,36.44,3.00,1.00,7388.00,2105.00,158.00,2460.00,20.00,2645.00
2015,4,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",474.00,63.00,20.93,1.84,30.40,0.00,9.83,2.00,0.00,4518.00,1106.00,310.00,2306.00,0.00,796.00
2015,4,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2787.00,488.00,71.23,5.37,255.19,0.00,156.21,78.00,6.00,29325.00,6192.00,403.00,12894.00,0.00,9836.00
2015,4,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4068.00,657.00,193.43,21.87,193.17,0.00,248.54,35.00,6.00,38861.00,9689.00,1462.00,8840.00,0.00,18870.00
2015,4,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",360.00,76.00,28.30,1.13,32.36,0.00,14.22,0.00,0.00,3699.00,1385.00,126.00,1562.00,0.00,626.00
2015,4,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",164.00,19.00,6.16,3.46,6.90,0.00,2.48,0.00,1.00,815.00,338.00,94.00,324.00,0.00,59.00
2015,4,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",499.00,84.00,33.24,5.54,16.93,0.00,28.29,8.00,1.00,5365.00,1793.00,413.00,981.00,0.00,2178.00
2015,3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",308.00,106.00,21.97,0.95,53.92,0.00,29.16,12.00,0.00,5821.00,1155.00,75.00,2848.00,0.00,1743.00
2015,3,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",61.00,9.00,3.10,0.00,5.08,0.00,0.82,1.00,1.00,536.00,261.00,0.00,215.00,0.00,60.00
2015,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",615.00,183.00,57.44,0.81,65.34,0.79,58.62,16.00,1.00,14731.00,3782.00,59.00,5241.00,32.00,5617.00
2015,3,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",419.00,80.00,21.97,2.09,42.62,0.00,13.32,6.00,2.00,6545.00,1661.00,97.00,4281.00,0.00,506.00
2015,3,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",3022.00,556.00,89.67,3.28,279.40,0.00,183.65,347.00,8.00,36022.00,7841.00,204.00,15222.00,0.00,12755.00
2015,3,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",,,,,,,,,,,,,,,
2015,3,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4096.00,887.00,282.82,18.30,327.12,0.00,258.76,127.00,14.00,55148.00,16533.00,867.00,17863.00,0.00,19885.00
2015,3,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",367.00,84.00,25.01,0.00,48.46,0.31,10.21,8.00,1.00,4997.00,1561.00,0.00,2691.00,11.00,734.00
2015,3,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",170.00,26.00,4.23,2.34,12.25,0.00,7.18,4.00,2.00,2021.00,205.00,155.00,1362.00,0.00,299.00
2015,3,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",509.00,105.00,32.55,8.92,34.61,0.00,28.92,43.00,1.00,7023.00,2579.00,808.00,1767.00,0.00,1869.00
2015,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",298.00,79.00,20.79,0.68,43.26,0.00,14.28,24.00,1.00,4083.00,915.00,74.00,2205.00,0.00,889.00
2015,2,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",52.00,9.00,3.90,1.00,2.10,0.00,2.00,2.00,0.00,495.00,223.00,21.00,145.00,0.00,106.00
2015,2,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",550.00,191.00,65.74,2.72,52.25,1.44,68.85,32.00,0.00,11788.00,3358.00,385.00,3002.00,60.00,4983.00
2015,2,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",377.00,77.00,25.41,6.83,28.13,0.00,16.63,14.00,1.00,4511.00,1203.00,1065.00,1337.00,0.00,906.00
2015,2,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2441.00,580.00,87.16,22.57,284.41,0.00,185.86,306.00,4.00,31519.00,6575.00,2711.00,12130.00,0.00,10103.00
2015,2,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3485.00,686.00,229.74,35.88,210.47,0.00,209.91,177.00,4.00,41303.00,12041.00,1967.00,10693.00,0.00,16602.00
2015,2,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",292.00,67.00,25.18,1.96,26.09,0.00,13.78,22.00,0.00,3336.00,1334.00,158.00,1017.00,0.00,827.00
2015,2,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2.00,2.00,0.00,0.00,0.14,0.00,1.86,0.00,0.00,54.00,0.00,0.00,5.00,0.00,49.00
2015,2,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",130.00,21.00,4.07,5.88,4.33,0.00,6.73,7.00,0.00,871.00,97.00,134.00,124.00,0.00,516.00
2015,2,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",452.00,75.00,24.62,1.29,25.12,0.00,23.97,57.00,0.00,3796.00,1500.00,71.00,860.00,0.00,1365.00
2015,1,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",326.00,109.00,25.76,0.92,59.28,0.00,23.05,23.00,0.00,5186.00,1394.00,42.00,2575.00,0.00,1175.00
2015,1,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",58.00,16.00,4.54,0.00,6.69,0.00,4.76,2.00,0.00,582.00,155.00,0.00,237.00,0.00,190.00
2015,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",621.00,158.00,40.10,1.31,64.88,1.57,50.14,32.00,1.00,10096.00,2236.00,142.00,4091.00,101.00,3526.00
2015,1,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",410.00,74.00,21.50,1.83,35.80,0.00,14.86,22.00,1.00,5923.00,1520.00,51.00,3202.00,0.00,1150.00
2015,1,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2675.00,560.00,76.01,10.22,258.56,0.00,215.21,302.00,2.00,33870.00,5481.00,848.00,15501.00,0.00,12040.00
2015,1,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3645.00,724.00,231.93,20.60,242.22,0.80,228.45,226.00,3.00,43347.00,13059.00,1471.00,10921.00,32.00,17864.00
2015,1,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",323.00,65.00,17.29,0.00,33.49,0.00,14.22,15.00,1.00,4275.00,1246.00,0.00,2071.00,0.00,958.00
2015,1,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",144.00,39.00,4.32,14.64,13.75,0.00,6.29,6.00,0.00,1836.00,113.00,509.00,847.00,0.00,367.00
2015,1,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",503.00,120.00,36.56,8.23,36.44,0.00,38.76,46.00,2.00,6723.00,2183.00,870.00,1491.00,0.00,2179.00
2014,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",320.00,114.00,21.69,1.13,70.05,0.00,21.13,5.00,0.00,5705.00,1177.00,24.00,3371.00,0.00,1133.00
2014,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",57.00,21.00,4.62,0.95,12.94,0.00,2.50,0.00,0.00,1027.00,202.00,54.00,714.00,0.00,57.00
2014,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",598.00,185.00,41.01,0.97,96.22,0.59,46.21,4.00,0.00,10749.00,2096.00,29.00,5690.00,48.00,2886.00
2014,12,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",417.00,124.00,15.81,1.52,101.77,0.00,4.89,1.00,0.00,7329.00,709.00,195.00,6162.00,0.00,263.00
2014,12,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2807.00,877.00,97.63,2.54,539.82,0.00,237.02,102.00,4.00,55793.00,7039.00,251.00,34937.00,0.00,13566.00
2014,12,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3913.00,1101.00,266.21,9.02,556.33,0.00,269.44,24.00,8.00,59834.00,13185.00,434.00,28001.00,0.00,18214.00
2014,12,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",338.00,84.00,23.67,0.00,50.44,0.80,9.09,2.00,0.00,4541.00,1242.00,0.00,2905.00,16.00,378.00
2014,12,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",170.00,46.00,5.54,2.83,25.48,0.00,12.15,1.00,0.00,2984.00,197.00,125.00,1979.00,0.00,683.00
2014,12,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",520.00,201.00,46.21,12.44,85.89,0.38,56.08,4.00,0.00,11351.00,2562.00,819.00,4640.00,13.00,3317.00
2014,11,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3810.00,631.00,190.34,17.19,234.76,0.00,188.71,34.00,3.00,39945.00,11159.00,1092.00,12354.00,0.00,15340.00
2014,11,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",320.00,71.00,21.63,0.00,32.08,0.00,17.29,2.00,0.00,3734.00,1273.00,0.00,1511.00,0.00,950.00
2014,11,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",164.00,27.00,2.12,1.15,18.52,0.00,5.21,0.00,0.00,2068.00,99.00,39.00,1545.00,0.00,385.00
2014,11,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",483.00,115.00,34.41,14.11,35.24,0.00,31.24,3.00,0.00,7019.00,2421.00,1135.00,1940.00,0.00,1523.00
2014,11,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",280.00,72.00,17.78,0.44,31.78,0.38,21.62,4.00,2.00,3794.00,875.00,49.00,1352.00,24.00,1494.00
2014,11,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",57.00,10.00,0.83,1.61,7.56,0.00,0.00,0.00,0.00,547.00,19.00,63.00,465.00,0.00,0.00
2014,11,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",542.00,113.00,27.80,1.00,52.65,0.00,31.55,7.00,2.00,6204.00,1233.00,19.00,2596.00,0.00,2356.00
2014,11,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",467.00,104.00,16.57,2.83,71.61,0.00,12.98,1.00,0.00,5310.00,662.00,247.00,3651.00,0.00,750.00
2014,11,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2802.00,576.00,69.77,6.31,297.34,0.00,202.58,73.00,3.00,41369.00,4226.00,516.00,22663.00,0.00,13964.00
2014,10,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",257.00,70.00,21.04,2.78,32.86,0.00,13.32,2.00,1.00,3327.00,1110.00,178.00,1240.00,0.00,799.00
2014,10,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,8.00,1.88,0.00,5.12,0.00,1.00,0.00,0.00,368.00,96.00,0.00,243.00,0.00,29.00
2014,10,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",526.00,69.00,17.95,1.00,26.65,0.12,23.28,1.00,0.00,4169.00,1205.00,20.00,1341.00,10.00,1593.00
2014,10,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",492.00,88.00,17.82,0.33,56.06,0.00,13.79,0.00,0.00,3714.00,974.00,30.00,2022.00,0.00,688.00
2014,10,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2489.00,526.00,86.19,2.22,212.13,0.00,225.46,12.00,5.00,34347.00,7010.00,50.00,11809.00,0.00,15478.00
2014,10,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3742.00,728.00,207.83,11.44,301.73,0.00,207.00,28.00,4.00,40843.00,12369.00,914.00,11837.00,0.00,15723.00
2014,10,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",394.00,71.00,26.01,0.36,36.22,0.00,8.41,3.00,0.00,3125.00,1140.00,8.00,1513.00,0.00,464.00
2014,10,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",170.00,26.00,3.96,5.04,13.00,0.00,4.00,0.00,0.00,1125.00,165.00,105.00,536.00,0.00,319.00
2014,10,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",499.00,135.00,28.52,8.31,53.87,0.00,44.29,3.00,1.00,7338.00,1661.00,558.00,2383.00,0.00,2736.00
2014,9,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",258.00,68.00,21.02,0.33,38.64,0.00,8.01,0.00,0.00,3008.00,947.00,10.00,1538.00,0.00,513.00
2014,9,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,13.00,2.08,0.00,9.38,0.00,1.54,0.00,0.00,518.00,83.00,0.00,396.00,0.00,39.00
2014,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",509.00,81.00,17.81,3.59,44.07,0.77,14.76,2.00,0.00,4578.00,1183.00,168.00,2321.00,17.00,889.00
2014,9,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",499.00,105.00,30.67,4.80,56.53,0.00,12.99,0.00,0.00,4102.00,1170.00,203.00,2234.00,0.00,495.00
2014,9,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2888.00,686.00,89.20,4.59,302.23,0.00,289.98,69.00,3.00,42142.00,6879.00,372.00,17426.00,0.00,17465.00
2014,9,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3427.00,597.00,142.80,17.66,302.34,0.00,134.20,27.00,3.00,29595.00,7789.00,918.00,11144.00,0.00,9744.00
2014,9,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",364.00,86.00,28.82,0.71,43.13,0.19,13.15,2.00,2.00,4273.00,1497.00,32.00,1958.00,5.00,781.00
2014,9,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",157.00,21.00,3.13,5.39,10.54,0.00,1.93,0.00,1.00,1447.00,488.00,135.00,708.00,0.00,116.00
2014,9,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",478.00,123.00,35.54,9.63,43.18,0.00,34.66,7.00,1.00,7294.00,2055.00,436.00,2287.00,0.00,2516.00
2014,8,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",314.00,90.00,26.81,3.07,41.65,0.00,18.47,2.00,2.00,5507.00,1580.00,506.00,1938.00,0.00,1483.00
2014,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,17.00,1.11,0.42,9.80,0.00,5.66,0.00,0.00,617.00,66.00,8.00,343.00,0.00,200.00
2014,8,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",584.00,147.00,40.90,5.01,57.02,0.24,43.83,9.00,1.00,8464.00,2467.00,282.00,2901.00,6.00,2808.00
2014,8,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",427.00,79.00,19.14,8.08,38.94,0.00,12.84,3.00,0.00,5030.00,1203.00,628.00,2087.00,0.00,1112.00
2014,8,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",3329.00,813.00,120.11,6.97,317.25,0.00,368.67,95.00,5.00,55148.00,9907.00,801.00,21080.00,0.00,23360.00
2014,8,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3817.00,752.00,166.63,34.23,326.49,0.00,224.64,35.00,7.00,42378.00,8812.00,2333.00,14512.00,0.00,16721.00
2014,8,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",334.00,64.00,22.61,0.00,31.12,0.00,10.27,4.00,2.00,3881.00,1781.00,0.00,1438.00,0.00,662.00
2014,8,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",179.00,17.00,1.40,4.47,6.92,0.00,4.21,0.00,0.00,1024.00,113.00,95.00,486.00,0.00,330.00
2014,8,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",497.00,166.00,51.21,12.57,40.54,0.00,61.67,0.00,3.00,9657.00,2934.00,1015.00,1595.00,0.00,4113.00
2014,7,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",302.00,91.00,19.55,4.11,43.81,0.00,23.53,10.00,3.00,6206.00,1190.00,706.00,2592.00,0.00,1718.00
2014,7,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",61.00,15.00,1.00,3.59,9.11,0.00,1.31,0.00,2.00,1037.00,98.00,345.00,539.00,0.00,55.00
2014,7,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",584.00,211.00,44.73,7.44,89.81,0.00,69.01,33.00,3.00,16702.00,2982.00,714.00,7587.00,0.00,5419.00
2014,7,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",429.00,118.00,19.64,2.60,80.93,0.00,14.83,3.00,2.00,10515.00,1858.00,255.00,6864.00,0.00,1538.00
2014,7,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",3443.00,838.00,101.62,4.50,391.66,0.00,340.22,311.00,14.00,63390.00,8205.00,948.00,32004.00,0.00,22233.00
2014,7,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3977.00,935.00,189.57,40.82,424.53,1.00,279.08,94.00,41.00,64195.00,12456.00,2639.00,28550.00,38.00,20512.00
2014,7,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",341.00,109.00,26.58,5.74,64.53,1.25,10.90,10.00,2.00,7551.00,1855.00,296.00,4657.00,37.00,706.00
2014,7,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",184.00,36.00,3.63,3.78,24.07,0.00,4.52,0.00,2.00,3439.00,114.00,144.00,2971.00,0.00,210.00
2014,7,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",526.00,206.00,65.05,23.78,61.89,0.00,55.28,16.00,5.00,16405.00,5608.00,2691.00,4681.00,0.00,3425.00
2014,6,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",263.00,103.00,18.45,6.16,40.08,0.00,38.32,5.00,2.00,7838.00,1707.00,587.00,2863.00,0.00,2681.00
2014,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,18.00,1.68,1.00,12.42,0.00,2.90,0.00,0.00,1191.00,94.00,28.00,965.00,0.00,104.00
2014,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",544.00,161.00,25.80,10.33,94.67,0.82,29.38,22.00,1.00,11298.00,1709.00,1109.00,6181.00,50.00,2249.00
2014,6,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",452.00,152.00,32.42,6.32,96.13,0.00,17.13,1.00,2.00,10954.00,2507.00,367.00,7081.00,0.00,999.00
2014,6,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",3464.00,1103.00,112.88,11.43,485.95,0.00,492.73,273.00,8.00,80101.00,10531.00,1154.00,34203.00,0.00,34213.00
2014,6,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2014,6,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3885.00,1043.00,221.46,32.34,449.57,0.00,339.63,43.00,8.00,66183.00,13976.00,2578.00,23401.00,0.00,26228.00
2014,6,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",362.00,113.00,36.78,3.42,58.99,0.17,13.64,6.00,3.00,6850.00,2106.00,546.00,3323.00,9.00,866.00
2014,6,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",180.00,36.00,7.57,0.10,20.37,0.15,7.81,0.00,1.00,2333.00,319.00,2.00,1631.00,8.00,373.00
2014,6,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",505.00,221.00,59.35,12.53,89.97,0.00,59.15,7.00,1.00,15608.00,4463.00,725.00,6042.00,0.00,4378.00
2014,5,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",264.00,86.00,9.39,2.10,41.79,0.00,32.72,6.00,2.00,6262.00,434.00,314.00,2647.00,0.00,2867.00
2014,5,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62.00,17.00,1.00,0.00,15.00,0.00,1.00,0.00,0.00,1768.00,20.00,0.00,1531.00,0.00,217.00
2014,5,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",543.00,189.00,34.05,2.79,118.64,0.00,33.52,29.00,1.00,14096.00,2047.00,257.00,9528.00,0.00,2264.00
2014,5,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",473.00,184.00,26.56,3.26,136.54,1.00,16.64,3.00,1.00,14981.00,1593.00,310.00,11242.00,112.00,1724.00
2014,5,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",2922.00,855.00,90.03,8.16,454.65,0.00,302.16,419.00,5.00,87176.00,8953.00,952.00,52595.00,0.00,24676.00
2014,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",11.00,4.00,1.01,0.00,2.83,0.00,0.16,2.00,0.00,144.00,35.00,0.00,105.00,0.00,4.00
2014,5,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",3714.00,993.00,156.36,18.24,617.59,0.00,200.81,36.00,12.00,69254.00,9340.00,1384.00,42044.00,0.00,16486.00
2014,5,US,US Airways Inc.,EWR,"Newark, NJ: Newark Liberty International",371.00,110.00,32.59,2.00,70.74,0.00,4.66,9.00,0.00,8473.00,2104.00,273.00,5833.00,0.00,263.00
2014,5,VX,Virgin America,EWR,"Newark, NJ: Newark Liberty International",176.00,55.00,3.26,9.32,33.66,0.00,8.77,0.00,0.00,6860.00,418.00,1138.00,4581.00,0.00,723.00
2014,5,WN,Southwest Airlines Co.,EWR,"Newark, NJ: Newark Liberty International",510.00,240.00,54.55,21.12,94.96,0.00,69.38,11.00,4.00,19995.00,5273.00,2134.00,7609.00,0.00,4979.00
2014,4,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60.00,24.00,1.00,0.00,22.00,0.00,1.00,0.00,0.00,2253.00,60.00,0.00,2136.00,0.00,57.00
2014,4,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",619.00,232.00,23.80,0.00,169.56,0.38,38.26,21.00,1.00,16723.00,1167.00,0.00,12799.00,15.00,2742.00
2014,4,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",429.00,181.00,17.93,4.15,148.45,0.00,10.48,0.00,0.00,11428.00,1569.00,279.00,8935.00,0.00,645.00
